window,testing_start_date,testing_end_date,characteristics,factors,ap_tree_max_depth,ap_tree_min_samples_leaf,node_id,leaf_depth,depth_position,feature
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,6,6,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,6,6,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,6,6,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,6,6,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,6,6,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,6,6,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,7,6,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,7,6,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,7,6,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,7,6,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,7,6,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,7,6,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,10,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,10,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,10,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,10,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,10,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,10,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,10,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,11,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,11,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,11,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,11,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,11,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,11,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,11,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,13,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,13,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,13,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,13,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,13,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,13,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,13,7,7,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,14,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,14,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,14,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,14,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,14,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,14,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,14,7,7,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,19,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,20,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,21,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,21,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,21,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,21,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,21,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,21,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,21,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,23,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,23,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,23,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,23,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,23,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,23,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,23,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,24,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,24,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,24,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,24,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,24,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,24,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,24,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,28,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,29,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,31,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,32,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,34,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,34,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,34,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,34,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,34,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,34,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,34,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,36,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,37,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,43,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,44,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,45,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,45,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,45,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,45,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,45,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,45,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,45,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,48,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,49,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,51,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,52,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,56,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,57,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom","mkt,hml,smb,mom",8,5,59,8,8,smb
