characteristics,factors,ap_tree_max_depth,ap_tree_min_samples_leaf,feature_order,count,n_windows,avg_leaf_depth,avg_n_stocks
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>smb,7,2,9.0,6.571428571428571
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>smb>hml>hml,7,1,10.0,6.142857142857143
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml,7,4,5.0,6.428571428571429
"hml,smb",mkt,11,5,smb>hml>hml>smb,7,2,4.0,5.857142857142857
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb>hml,6,1,9.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>hml>smb>hml>hml>smb,6,1,11.0,21.166666666666668
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb,6,2,7.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>hml,6,2,8.0,7.166666666666667
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>smb,6,2,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>smb>smb>smb,6,2,10.0,7.333333333333333
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>smb>smb>smb>hml,6,1,11.0,12.833333333333334
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb,6,2,8.0,6.333333333333333
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>hml>hml>smb>smb,6,1,11.0,12.666666666666666
"hml,smb",mkt,11,5,hml>hml>smb,6,5,3.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb,6,3,5.0,5.333333333333333
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>hml>hml>smb,6,1,9.0,6.333333333333333
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml,6,2,5.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>smb>hml,6,2,9.0,6.333333333333333
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml,6,2,7.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>smb,6,3,7.0,5.833333333333333
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb>hml>hml>smb,6,1,11.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>hml,6,2,8.0,5.833333333333333
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>hml>smb,6,4,9.0,7.333333333333333
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>hml>smb,6,2,10.0,6.666666666666667
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml,6,3,8.0,6.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb,6,2,6.0,6.166666666666667
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb>hml>smb>smb>hml,6,1,11.0,7.5
"hml,smb",mkt,11,5,smb>hml>hml>smb>smb,6,2,5.0,6.666666666666667
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>smb>hml>hml>hml,6,1,11.0,17.666666666666668
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb,5,1,8.0,6.4
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>hml>hml,5,1,9.0,7.2
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb,5,3,6.0,6.2
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml,5,2,7.0,5.8
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>smb>hml,5,2,8.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>smb>hml>hml,5,2,9.0,6.4
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml,5,3,6.0,6.2
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml,5,1,8.0,6.6
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>smb,5,2,7.0,6.4
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>smb,5,3,8.0,6.2
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml>smb>hml,5,1,9.0,6.2
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml,5,3,6.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>hml,5,3,7.0,7.4
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>hml>smb,5,3,8.0,6.2
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml,5,2,7.0,6.4
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml,5,2,8.0,6.8
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml>hml,5,3,9.0,6.8
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml,5,2,6.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>hml>hml,5,2,8.0,6.8
"hml,smb",mkt,11,5,hml>smb>smb>hml,5,3,4.0,7.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml>hml>hml>smb,5,1,10.0,7.6
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>smb>hml,5,1,9.0,5.8
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>hml,5,3,7.0,6.8
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>hml>hml,5,2,8.0,6.4
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>hml,5,2,9.0,7.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>hml>hml,5,2,10.0,5.4
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>hml>smb,5,2,10.0,5.8
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb>hml,5,3,6.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb,5,1,7.0,5.8
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>hml>smb>smb>smb,4,1,10.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>hml,4,2,6.0,6.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>hml>hml>smb,4,1,8.0,6.25
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb>hml>smb>hml,4,1,11.0,14.0
"hml,smb",mkt,11,5,hml>hml>hml>smb,4,2,4.0,5.75
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml,4,3,5.0,6.75
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>hml>smb>hml>smb>smb,4,1,11.0,9.25
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>hml>hml>smb,4,1,11.0,6.75
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>hml>smb>smb,4,2,11.0,10.25
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>smb>hml>smb,4,2,11.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>smb>smb,4,1,10.0,5.25
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>smb>smb>hml,4,1,11.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>hml>smb>hml>smb,4,1,11.0,9.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>smb>smb,4,2,8.0,5.75
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>smb>smb>smb,4,1,11.0,6.25
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>hml,4,1,8.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>hml>hml>smb,4,1,10.0,5.75
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>smb>smb>hml>smb,4,1,11.0,6.25
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>smb>hml>hml>hml,4,2,10.0,7.75
"hml,smb",mkt,11,5,hml>hml>smb>hml,4,3,4.0,6.75
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml,4,1,7.0,6.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml>smb,4,2,8.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml>smb>hml>smb,4,1,10.0,5.75
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>hml>smb,4,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>smb,4,1,9.0,6.75
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>smb>hml>smb,4,2,10.0,5.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>smb>smb>smb>smb>hml,4,1,11.0,7.75
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>smb>smb,4,2,8.0,6.25
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml,4,2,7.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>smb>hml>hml>smb>smb,4,1,11.0,49.75
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml>hml>smb>hml>hml>smb,4,1,11.0,33.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml>hml>smb>smb,4,1,11.0,85.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>smb>smb>smb>hml,4,1,11.0,10.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml>smb>hml>hml,4,1,11.0,7.25
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml>smb>smb>hml,4,1,11.0,10.75
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>smb>smb,4,2,9.0,6.25
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>smb>smb,4,1,9.0,5.75
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>hml,4,2,8.0,5.75
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>hml>hml>smb>hml,4,1,11.0,5.75
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>hml>smb>hml,4,2,10.0,5.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>hml>hml,4,1,10.0,5.75
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>smb>hml>smb,4,1,11.0,6.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>smb>hml>hml,4,2,11.0,9.75
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>smb,4,2,8.0,7.75
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>smb>smb>smb>hml,4,1,11.0,7.25
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>hml>hml>smb,4,2,9.0,5.25
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml>hml>smb,4,1,9.0,6.25
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml>hml>smb>smb>hml,4,1,11.0,31.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>hml>hml,4,2,9.0,5.75
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>smb>hml>smb,4,1,10.0,6.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>hml>smb>smb,4,2,11.0,15.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>smb>smb>smb,4,2,11.0,11.25
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb>hml>smb>hml>hml,4,1,9.0,5.5
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb>hml>smb>smb>smb,4,1,11.0,8.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb>smb,4,1,8.0,7.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb>smb>smb,4,1,9.0,6.5
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>smb,4,1,6.0,6.25
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml,4,1,8.0,6.75
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml>hml,4,1,9.0,5.25
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml>hml>hml>hml,4,1,11.0,19.75
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml>hml>hml>smb,4,1,11.0,17.25
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml>smb>smb>hml,4,1,11.0,18.0
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>smb>hml>smb>smb,4,1,11.0,8.75
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>smb>smb>smb>hml,3,1,9.0,6.333333333333333
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>hml,3,1,7.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>hml,3,1,8.0,7.666666666666667
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb,3,2,8.0,6.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>hml,3,2,9.0,5.333333333333333
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>smb,3,2,8.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>smb>hml>hml,3,2,9.0,6.333333333333333
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>smb,3,1,9.0,7.333333333333333
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb,3,2,6.0,6.333333333333333
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>smb,3,1,7.0,5.333333333333333
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>smb>smb,3,2,8.0,8.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>smb>smb>smb,3,1,10.0,6.333333333333333
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml>smb,3,1,8.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>smb,3,1,7.0,8.333333333333334
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml>hml>hml>smb,3,1,9.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml>hml>smb>hml>smb,3,1,10.0,5.333333333333333
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml,3,1,8.0,5.666666666666667
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>hml>smb>hml,3,1,10.0,5.333333333333333
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>hml>smb>hml>smb,3,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>smb>smb>hml,3,2,10.0,5.333333333333333
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>smb>smb>smb,3,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>smb,3,2,8.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>smb>hml>hml,3,2,10.0,6.666666666666667
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml,3,2,7.0,6.333333333333333
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>hml>smb>smb,3,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>hml,3,2,9.0,6.666666666666667
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>smb,3,2,9.0,7.666666666666667
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>hml>hml>hml,3,1,10.0,6.333333333333333
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>hml>smb,3,2,9.0,6.666666666666667
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>smb,3,1,8.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>smb>hml,3,1,9.0,5.666666666666667
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml,3,2,7.0,8.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>smb,3,2,8.0,7.333333333333333
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb,3,1,7.0,7.333333333333333
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>smb>smb,3,2,10.0,5.333333333333333
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb,3,3,5.0,7.666666666666667
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb>hml>smb>smb>hml,3,1,9.0,6.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb>smb,3,2,6.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>smb>smb>hml,3,1,9.0,5.333333333333333
"hml,smb",mkt,11,5,smb>hml>hml>smb>smb>smb,3,1,6.0,8.333333333333334
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>smb>smb>smb>hml>hml,3,1,10.0,6.333333333333333
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml>smb,3,1,9.0,5.666666666666667
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>smb>hml>hml,3,1,10.0,6.333333333333333
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb,3,1,6.0,5.666666666666667
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb>hml>hml>smb,3,1,9.0,6.333333333333333
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb>hml>hml>smb>hml,3,1,10.0,6.0
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb>smb>smb,3,1,8.0,6.333333333333333
"hml,smb",mkt,11,5,smb>smb>hml>smb>smb>smb>hml>hml>hml,3,1,9.0,6.666666666666667
"hml,smb",mkt,11,5,hml,2,2,1.0,7.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>hml>hml>smb,2,1,9.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>hml>hml>smb>hml>hml,2,1,11.0,9.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>hml>hml>smb>hml>smb,2,1,11.0,35.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>hml>hml>smb>smb,2,1,10.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>hml>smb>smb,2,1,9.0,9.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>smb>smb>smb,2,1,9.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>smb>smb>hml,2,1,8.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>smb>smb>hml>hml>hml,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>smb>smb>hml>smb,2,1,9.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>smb>smb>smb,2,1,8.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>smb>smb>smb>hml>hml,2,1,10.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>hml>hml,2,1,7.0,8.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>hml>hml,2,1,8.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>hml>hml,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb>hml>smb>smb,2,1,11.0,8.5
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb>smb>hml>hml,2,1,11.0,18.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb>smb>hml>smb,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml,2,2,6.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>hml>smb>hml>hml,2,1,10.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>hml>smb>hml>hml>hml,2,1,11.0,128.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>hml>smb>smb>hml,2,1,10.0,7.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>hml>hml>smb>hml,2,1,11.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>hml>smb,2,1,9.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>smb>hml>smb,2,2,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>hml>smb,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>hml>smb>smb>smb,2,1,11.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>smb>smb>smb>smb,2,1,11.0,18.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>smb,2,1,7.0,7.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>smb>hml,2,2,8.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>smb>hml>hml>hml,2,1,10.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb,2,2,5.0,7.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>hml>hml>hml,2,1,11.0,13.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>hml>smb>hml,2,1,11.0,7.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>hml>smb>smb,2,1,11.0,21.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>smb>hml>hml,2,1,11.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>smb>smb>hml,2,1,11.0,9.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>hml>hml>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>hml>hml>hml>hml,2,1,11.0,9.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>hml>hml>hml>smb,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>smb>hml,2,1,9.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>hml>smb>smb>hml,2,1,10.0,6.5
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>smb>hml>hml>smb>smb,2,1,11.0,11.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>hml,2,2,5.0,7.5
"hml,smb",mkt,11,5,hml>hml>smb>hml>hml>hml,2,1,6.0,5.5
"hml,smb",mkt,11,5,hml>hml>smb>hml>hml>smb,2,1,6.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>hml>hml>hml>hml,2,1,10.0,5.5
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>hml>smb>smb>smb,2,1,10.0,5.5
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>smb,2,1,7.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml>hml>smb,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml>hml>smb>hml,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml>hml>smb>smb>smb,2,1,11.0,36.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml>smb>hml,2,1,9.0,5.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>hml>hml,2,1,10.0,7.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>hml>smb>hml,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>hml>smb>smb,2,1,11.0,78.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>smb>hml>smb,2,1,11.0,5.0
